Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,3059,0.204943224788,-0.012686969945,0.000000000000,0.205335541475,5.102263927460,-0.077008917928,0.000000000000,5.102845191956,2.012135028839,2.874480009079,0.002271774458,801.020324707031,560.714294433594,14.250165939331
internalMesh,3060,0.000264193630,-0.009034609888,0.000000000000,0.009038471890,-0.040032044053,0.179667204618,0.000000000000,0.184073001146,0.586957037449,0.838509976864,0.000336332276,1553.318359375000,1087.322631835938,-4.306507587433
internalMesh,3061,0.000794634921,-0.009041634854,0.000000000000,0.009076486407,-0.059973228723,0.197015106678,0.000000000000,0.205941110849,0.494516849518,0.706452369690,0.000516332278,932.188232421875,652.531921386719,-4.384681701660
internalMesh,3062,0.001329200284,-0.009048714302,0.000000000000,0.009145818931,-0.106235876679,0.203832060099,0.000000000000,0.229855537415,0.467136710882,0.667339086533,0.000563422742,736.726135253906,515.708312988281,-4.412043571472
internalMesh,3063,0.001867921732,-0.009055848932,0.000000000000,0.009246487521,-0.156439155340,0.207364663482,0.000000000000,0.259756267071,0.448453426361,0.640647768974,0.000610312505,647.654052734375,453.358337402344,-4.427846431732
internalMesh,3064,0.002410831628,-0.009063038975,0.000000000000,0.009378207963,-0.204509735107,0.209333881736,0.000000000000,0.292651504278,0.432469010353,0.617812991142,0.000653425988,599.435729980469,419.605316162109,-4.452830791473
internalMesh,3065,0.002957962453,-0.009070284897,0.000000000000,0.009540419802,-0.251164436340,0.210713401437,0.000000000000,0.327847093344,0.419021427631,0.598602056503,0.000686134270,571.704711914062,400.193267822266,-4.485494136810
internalMesh,3066,0.003509347094,-0.009077586932,0.000000000000,0.009732322515,-0.296156018972,0.212660640478,0.000000000000,0.364599704742,0.408046513796,0.582923352718,0.000708841777,555.770935058594,389.039245605469,-4.523886680603
internalMesh,3067,0.004065018613,-0.009084945777,0.000000000000,0.009952919979,-0.338840395212,0.216249376535,0.000000000000,0.401965916157,0.399495810270,0.570708990097,0.000725744816,547.517944335938,383.262634277344,-4.567153930664
internalMesh,3068,0.004625010304,-0.009092362132,0.000000000000,0.010201067074,-0.378909111023,0.222101762891,0.000000000000,0.439205318689,0.393221527338,0.561745524406,0.000740661111,544.519409179688,381.163696289062,-4.613939762115
internalMesh,3069,0.005189355696,-0.009099835996,0.000000000000,0.010475515628,-0.416251450777,0.230570629239,-0.000000000000,0.475844591856,0.388961523771,0.555659353733,0.000751999381,545.062133789062,381.543640136719,-4.662858009338
internalMesh,3070,0.005758088781,-0.009107367834,0.000000000000,0.010774958713,-0.450745880604,0.242153078318,0.000000000000,0.511673688889,0.386551529169,0.552215874195,0.000759015267,547.910583496094,383.537536621094,-4.712758541107
internalMesh,3071,0.006331243785,-0.009114958346,0.000000000000,0.011098068008,-0.482368409634,0.257466286421,0.000000000000,0.546779811382,0.385846346617,0.551209330559,0.000760398107,552.318786621094,386.623321533203,-4.762965679169
internalMesh,3072,0.006908854702,-0.009122607997,0.000000000000,0.011443524368,-0.510968923569,0.276648163795,0.000000000000,0.581053733826,0.386760890484,0.552515864372,0.000761680189,557.937133789062,390.555999755859,-4.813199520111
internalMesh,3073,0.007490956457,-0.009130317019,0.000000000000,0.011810043079,-0.536299467087,0.299495279789,-0.000000000000,0.614259362221,0.389135569334,0.555908381939,0.000763487420,564.537475585938,395.176361083984,-4.863048076630
internalMesh,3074,0.008077583741,-0.009138086112,0.000000000000,0.012196391962,-0.558202087879,0.325780272484,0.000000000000,0.646314442158,0.392776936293,0.561110138893,0.000765756995,571.888305664062,400.322387695312,-4.911952018738
internalMesh,3075,0.008668771945,-0.009145915508,0.000000000000,0.012601403792,-0.576555132866,0.355219781399,0.000000000000,0.677197813988,0.397514671087,0.567877888680,0.000769533101,579.794860839844,405.856536865234,-4.959562301636
internalMesh,3076,0.009264556691,-0.009153805673,0.000000000000,0.013023984374,-0.591290056705,0.387391835451,-0.000000000000,0.706892073154,0.403219252825,0.576027691364,0.000774826331,588.116149902344,411.681213378906,-5.006004333496
internalMesh,3077,0.009864973370,-0.009161757305,0.000000000000,0.013463116152,-0.602344095707,0.421733558178,0.000000000000,0.735307812691,0.409811437130,0.585444629192,0.000781587034,596.730285644531,417.711242675781,-5.051896095276
internalMesh,3078,0.010470058303,-0.009169770638,0.000000000000,0.013917859549,-0.609673738480,0.457565575838,0.000000000000,0.762278378010,0.417272657156,0.596103549004,0.000789824582,605.612609863281,423.928741455078,-5.098237514496
internalMesh,3079,0.011079847347,-0.009177846136,0.000000000000,0.014387351282,-0.613266229630,0.494140326977,0.000000000000,0.787572324276,0.425623625517,0.608033478260,0.000799611269,614.829956054688,430.380859375000,-5.146284103394
internalMesh,3080,0.011694377288,-0.009185984498,0.000000000000,0.014870802647,-0.613175988197,0.530694246292,-0.000000000000,0.810938477516,0.435117155313,0.621596395969,0.000811068341,624.809448242188,437.367034912109,-5.197480678558
internalMesh,3081,0.012313685380,-0.009194186423,0.000000000000,0.015367495294,-0.609517991543,0.566479921341,-0.000000000000,0.832112789154,0.445613652468,0.636590600014,0.000824209535,635.596862792969,444.917755126953,-5.253304481506
internalMesh,3082,0.012937808409,-0.009202451911,0.000000000000,0.015876775731,-0.602493822575,0.600856184959,0.000000000000,0.850897729397,0.457204520702,0.653149068356,0.000839039858,647.469482421875,453.228698730469,-5.315150737762
internalMesh,3083,0.013566783629,-0.009210781893,0.000000000000,0.016398052358,-0.592547833920,0.633493423462,0.000000000000,0.867425441742,0.469781577587,0.671116650105,0.000855370774,660.491638183594,462.344299316406,-5.384650707245
internalMesh,3084,0.014200648759,-0.009219176602,0.000000000000,0.016930789774,-0.580214083195,0.664399564266,-0.000000000000,0.882085680962,0.483400404453,0.690571546555,0.000870095042,674.791381835938,472.353546142578,-5.463550090790
internalMesh,3085,0.014839442447,-0.009227636270,0.000000000000,0.017474504951,-0.566064596176,0.693201422691,0.000000000000,0.894962191582,0.498361080885,0.711944222450,0.000884370820,690.420288085938,483.293884277344,-5.553139209747
internalMesh,3086,0.015483202413,-0.009236161830,0.000000000000,0.018028761530,-0.550477385521,0.719354331493,0.000000000000,0.905812323093,0.514778971672,0.735398411751,0.000898898055,707.259521484375,495.082153320312,-5.654180049896
internalMesh,3087,0.016131967306,-0.009244753746,0.000000000000,0.018593166513,-0.533746480942,0.742551088333,0.000000000000,0.914476573467,0.532703518867,0.761004507542,0.000914172793,725.040100097656,507.528167724609,-5.766749382019
internalMesh,3088,0.016785776243,-0.009253412485,0.000000000000,0.019167366191,-0.516086459160,0.762499511242,-0.000000000000,0.920733809471,0.551881432533,0.788401961327,0.000930133159,743.236755371094,520.266052246094,-5.890352249146
internalMesh,3089,0.017444668338,-0.009262138512,0.000000000000,0.019751042080,-0.497503876686,0.778824806213,-0.000000000000,0.924163520336,0.571715414524,0.816736757755,0.000946635439,761.183349609375,532.828369140625,-6.023777484894
internalMesh,3090,0.018108683638,-0.009270932525,0.000000000000,0.020343908499,-0.477838039398,0.791135370731,0.000000000000,0.924242615700,0.591391801834,0.844845592976,0.000963547092,778.182067871094,544.727783203125,-6.164933681488
internalMesh,3091,0.018777861260,-0.009279794758,0.000000000000,0.020945707538,-0.456788063049,0.799004137516,0.000000000000,0.920360207558,0.610206782818,0.871723294258,0.000980772893,793.608642578125,555.525634765625,-6.310905933380
internalMesh,3092,0.019452241249,-0.009288725676,0.000000000000,0.021556208254,-0.433937072754,0.802045762539,0.000000000000,0.911909401417,0.627953946590,0.897077858448,0.000998339732,807.200195312500,565.040344238281,-6.457824707031
internalMesh,3093,0.020131863654,-0.009297726210,0.000000000000,0.022175203423,-0.408709228039,0.800030946732,0.000000000000,0.898383378983,0.645091295242,0.921559393406,0.001016359311,818.856384277344,573.198974609375,-6.601006031036
internalMesh,3094,0.020816770382,-0.009306796826,0.000000000000,0.022802508553,-0.380891054869,0.793030560017,0.000000000000,0.879758775234,0.662513077259,0.946447074413,0.001035001827,828.791809082031,580.154296875000,-6.736575603485
internalMesh,3095,0.021507002413,-0.009315937757,0.000000000000,0.023437957443,-0.350560367107,0.781688809395,0.000000000000,0.856697142124,0.681075513363,0.972965359688,0.001054401859,837.393493652344,586.175354003906,-6.861945629120
internalMesh,3096,0.022202600725,-0.009325149935,0.000000000000,0.024081401543,-0.317844539881,0.767334163189,-0.000000000000,0.830558180809,0.701196253300,1.001708388329,0.001074579312,845.445556640625,591.811767578125,-6.975056648254
