Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,fK_average,fOmega_average,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,9585,0.028711466119,0.021515902132,0.000000000000,0.035878716967,10.202592849731,-0.203667074442,0.000000000000,10.204625129700,0.500000000000,2.000000000000,0.033115990460,0.066231988370,0.000079232195,420.192169189453,210.095993041992,-3.820408582687
internalMesh,9586,0.029463076964,0.021522852592,0.000000000000,0.036487067406,10.202578544617,-0.208544999361,0.000000000000,10.204710006714,0.500000000000,2.000000000000,0.033286854625,0.066573716700,0.000078313409,428.423675537109,214.211837768555,-3.824151515961
internalMesh,9587,0.030220530927,0.021529857069,0.000000000000,0.037105460985,10.202521324158,-0.213591650128,0.000000000000,10.204756736755,0.500000000000,2.000000000000,0.033514503390,0.067028999329,0.000077347351,437.783416748047,218.891738891602,-3.824722290039
internalMesh,9588,0.030983875506,0.021536916029,0.000000000000,0.037733795110,10.202438354492,-0.218832105398,0.000000000000,10.204785346985,0.500000000000,2.000000000000,0.033812146634,0.067624293268,0.000076378426,448.413909912109,224.207015991211,-3.822080135345
internalMesh,9589,0.031753154472,0.021544029936,0.000000000000,0.038371969519,10.202315330505,-0.224289968610,0.000000000000,10.204780578613,0.500000000000,2.000000000000,0.034195654094,0.068391308188,0.000075420365,460.462127685547,230.231155395508,-3.816127061844
internalMesh,9590,0.032528413460,0.021551199257,0.000000000000,0.039019890718,10.202219963074,-0.229983180761,0.000000000000,10.204812049866,0.500000000000,2.000000000000,0.034684106708,0.069368243217,0.000074450145,474.123138427734,237.061538696289,-3.806755065918
internalMesh,9591,0.033309699968,0.021558423992,0.000000000000,0.039677471655,10.202118873596,-0.235924631357,0.000000000000,10.204846382141,0.500000000000,2.000000000000,0.035300288349,0.070600539446,0.000073404597,489.583831787109,244.791992187500,-3.793820142746
internalMesh,9592,0.034097060561,0.021565705072,0.000000000000,0.040344630054,10.202019691467,-0.242126673460,0.000000000000,10.204892158508,0.500000000000,2.000000000000,0.036071050912,0.072142109275,0.000072429808,507.019927978516,253.510025024414,-3.777153491974
internalMesh,9593,0.034890543669,0.021573042963,0.000000000000,0.041021289841,10.201900482178,-0.248600676656,0.000000000000,10.204929351807,0.500000000000,2.000000000000,0.037028595805,0.074057199061,0.000071545983,526.631958007812,263.315917968750,-3.756560325623
internalMesh,9594,0.035690195858,0.021580437664,0.000000000000,0.041707377887,10.201677322388,-0.255352973938,-0.000000000000,10.204873085022,0.500000000000,2.000000000000,0.038210954517,0.076421894133,0.000070772083,548.635009765625,274.317504882812,-3.731795310974
internalMesh,9595,0.036496063694,0.021587890107,0.000000000000,0.042402826138,10.201300621033,-0.262390881777,0.000000000000,10.204674720764,0.500000000000,2.000000000000,0.039663176984,0.079326309264,0.000070128503,573.249145507812,286.624603271484,-3.702508211136
internalMesh,9596,0.037308197469,0.021595400292,0.000000000000,0.043107573721,10.200626373291,-0.269725769758,0.000000000000,10.204192161560,0.500000000000,2.000000000000,0.041439093649,0.082878157496,0.000069628106,600.716735839844,300.358551025391,-3.668358325958
internalMesh,9597,0.038126647472,0.021602968685,0.000000000000,0.043821564366,10.199544906616,-0.277366816998,0.000000000000,10.203315734863,0.500000000000,2.000000000000,0.043603017926,0.087206095457,0.000069269139,631.291687011719,315.645874023438,-3.629090785980
