# y+ ()             
# Time              	patch               	min                 	max                 	average             
0                   	upperWall	9.234816461130e+00	1.389550273665e+01	1.282906927558e+01
0                   	lowerWall	7.991184046524e+00	1.209686370424e+01	1.035440205494e+01
