Block Name,Point ID,Points_0,Points_1,Points_2,Points_Magnitude,U_average_0,U_average_1,U_average_2,U_average_Magnitude,fOmega_average,kU_average,k_average,nut_average,omegaU_average,omega_average,p_average
internalMesh,561,0.012313685380,-0.024841178674,0.000000000000,0.027725638055,-0.189118459821,0.014371125959,0.000000000000,0.189663708210,1.956619501114,0.575120747089,1.125294089317,0.000752223947,755.568664550781,386.159759521484,-5.312733650208
internalMesh,562,0.012937808409,-0.024841463659,0.000000000000,0.028008663002,-0.201342999935,0.015350756235,0.000000000000,0.201927334070,1.917410731316,0.614504635334,1.178255319595,0.000761220173,797.504882812500,415.929046630859,-5.320451736450
internalMesh,563,0.013566783629,-0.024841750972,0.000000000000,0.028304950263,-0.214357525110,0.016373837367,0.000000000000,0.214981973171,1.880820393562,0.656282782555,1.234348893166,0.000770294224,841.382080078125,447.349395751953,-5.328904151917
internalMesh,564,0.014200648759,-0.024842040613,0.000000000000,0.028614426554,-0.228253081441,0.017498333007,-0.000000000000,0.228922829032,1.846800684929,0.700879812241,1.294382452965,0.000781238952,887.296997070312,480.451873779297,-5.338246822357
internalMesh,565,0.014839442447,-0.024842332117,0.000000000000,0.028937009472,-0.243182241917,0.018834449351,0.000000000000,0.243910521269,1.815250277519,0.748418629169,1.358567357063,0.000792940089,935.350646972656,515.273864746094,-5.348612785339
internalMesh,566,0.015483202413,-0.024842625950,0.000000000000,0.029272608716,-0.259359061718,0.020343137905,0.000000000000,0.260155647993,1.785859227180,0.799494028091,1.427787423134,0.000805257005,985.628051757812,551.905090332031,-5.360116004944
internalMesh,567,0.016131967306,-0.024842922110,0.000000000000,0.029621126720,-0.276877999306,0.021996824071,0.000000000000,0.277750402689,1.757990598679,0.854560732841,1.502308964729,0.000817971071,1038.414062500000,590.682434082031,-5.372842788696
internalMesh,568,0.016785776243,-0.024843220599,0.000000000000,0.029982459769,-0.295952796936,0.023839259520,0.000000000000,0.296911388636,1.730200529099,0.913345634937,1.580273270607,0.000829712488,1093.644897460938,632.089782714844,-5.386889457703
internalMesh,569,0.017444668338,-0.024843521882,0.000000000000,0.030356499023,-0.316803663969,0.025808570907,-0.000000000000,0.317853182554,1.700889706612,0.977097570896,1.661933183670,0.000842375855,1151.426147460938,676.956115722656,-5.402419090271
internalMesh,570,0.018108683638,-0.024843825493,0.000000000000,0.030743130749,-0.339432209730,0.027869928628,-0.000000000000,0.340574443340,1.669250369072,1.046409726143,1.746716856956,0.000855639519,1212.222045898438,726.209106445312,-5.419611930847
internalMesh,571,0.018777861260,-0.024844130967,0.000000000000,0.031142236866,-0.363945156336,0.030125804245,0.000000000000,0.365189880133,1.635100245476,1.119693875313,1.830810070038,0.000866138085,1275.720581054688,780.209838867188,-5.438498020172
internalMesh,572,0.019452241249,-0.024844438769,0.000000000000,0.031553697523,-0.390722453594,0.032534249127,0.000000000000,0.392074614763,1.598739743233,1.198454499245,1.916015625000,0.000876263715,1341.845703125000,839.315002441406,-5.459469318390
internalMesh,573,0.020131863654,-0.024844748899,0.000000000000,0.031977390169,-0.419756770134,0.034818645567,-0.000000000000,0.421198397875,1.560959935188,1.286006689072,2.007398605347,0.000889468880,1411.830566406250,904.465820312500,-5.483079433441
internalMesh,574,0.020816770382,-0.024845061824,0.000000000000,0.032413192163,-0.450800508261,0.036891963333,0.000000000000,0.452307552099,1.523569941521,1.381223201752,2.104387998581,0.000901611522,1486.999755859375,975.999084472656,-5.509351730347
internalMesh,575,0.021507002413,-0.024845377076,0.000000000000,0.032860978605,-0.483869671822,0.038885422051,0.000000000000,0.485429644585,1.487460017204,1.481238484383,2.203276634216,0.000909655762,1566.395874023438,1053.070556640625,-5.537931919098
internalMesh,576,0.022202600725,-0.024845694657,0.000000000000,0.033320624573,-0.519215524197,0.040913831443,0.000000000000,0.520825028419,1.452659726143,1.587787389755,2.306522130966,0.000915988116,1650.173583984375,1135.962890625000,-5.569458007812
internalMesh,577,0.022903607227,-0.024846015032,0.000000000000,0.033792006259,-0.557059228420,0.043064061552,0.000000000000,0.558721303940,1.419259667397,1.705594658852,2.420686960220,0.000924566761,1740.503906250000,1226.343261718750,-5.605147838593
internalMesh,578,0.023610063829,-0.024846337736,0.000000000000,0.034274999823,-0.597142994404,0.045134708285,0.000000000000,0.598846316338,1.387230038643,1.837129592896,2.548525810242,0.000933584350,1840.702270507812,1326.889282226562,-5.645219326019
internalMesh,579,0.024322013371,-0.024846662767,0.000000000000,0.034769483532,-0.639572203159,0.047201655805,0.000000000000,0.641311645508,1.356520175934,1.978116393089,2.683347463608,0.000939040794,1948.697265625000,1436.546264648438,-5.689169406891
internalMesh,580,0.025039497763,-0.024846990127,0.000000000000,0.035275336520,-0.684592783451,0.049369502813,0.000000000000,0.686370611191,1.327030062675,2.128193378448,2.824183225632,0.000942331797,2063.108886718750,1554.678588867188,-5.737222194672
internalMesh,581,0.025762560777,-0.024847320281,0.000000000000,0.035792441422,-0.732299268246,0.051627237350,0.000000000000,0.734116852283,1.298699855804,2.287539958954,2.970835208893,0.000944529136,2183.576904296875,1681.352294921875,-5.790315628052
internalMesh,582,0.026491245255,-0.024847653229,0.000000000000,0.036320682071,-0.782804608345,0.053949739784,0.000000000000,0.784661471844,1.271469473839,2.456266880035,3.123062372208,0.000946052722,2310.076416015625,1816.857543945312,-5.849427223206
internalMesh,583,0.027225594036,-0.024847988505,0.000000000000,0.036859944430,-0.836218237877,0.056345030665,0.000000000000,0.838114380836,1.245269894600,2.634539604187,3.280715942383,0.000946982356,2443.124755859375,1961.921752929688,-5.915450572968
internalMesh,584,0.027965652756,-0.024848326575,0.000000000000,0.037410119856,-0.892620921135,0.058819577098,0.000000000000,0.894556760788,1.220130443573,2.822290658951,3.443573951721,0.000946738059,2583.298095703125,2117.223876953125,-5.989228725433
internalMesh,585,0.028711466119,-0.024848667439,0.000000000000,0.037971101646,-0.952066361904,0.061309464276,0.000000000000,0.954038381577,1.196279883385,3.018956661224,3.611526012421,0.000945082575,2730.887695312500,2282.812011718750,-6.071556091309
internalMesh,586,0.029463076964,-0.024849010631,0.000000000000,0.038542784455,-1.014573454857,0.063825450838,0.000000000000,1.016579031944,1.173900246620,3.223402500153,3.783949613571,0.000942508283,2885.787841796875,2458.293945312500,-6.163352966309
internalMesh,587,0.030220530927,-0.024849356152,0.000000000000,0.039125068571,-1.080141901970,0.066525869071,0.000000000000,1.082188606262,1.152999997139,3.433810710907,3.959194660187,0.000938951678,3047.597412109375,2643.180664062500,-6.265620708466
internalMesh,588,0.030983875506,-0.024849704467,0.000000000000,0.039717859376,-1.148814082146,0.069560267031,0.000000000000,1.150918126106,1.133600115776,3.647823095322,4.135192394257,0.000933873758,3215.770507812500,2836.765869140625,-6.379162311554
internalMesh,589,0.031753154472,-0.024850056041,0.000000000000,0.040321062785,-1.220650553703,0.072947479784,-0.000000000000,1.222828269005,1.115579843521,3.862601518631,4.309029102325,0.000926755485,3389.619384765625,3038.443847656250,-6.504329204559
