# y+ ()             
# Time              	patch               	min                 	max                 	average             
0.04                	upperWall	1.205571761469e-01	5.327585624760e+01	9.117219975189e+00
0.04                	lowerWall	2.336652208082e-02	2.356011766532e+01	2.180562952274e+00
